Month,Orders
2022-03-14,17
2020-07-20,58
2021-05-05,87
2022-09-20,125
2022-12-23,119
2020-07-22,34
2019-12-14,129
2020-07-06,90
2019-11-13,87
2022-03-04,69
2019-12-16,73
2020-07-07,84
2022-04-02,191
2019-06-02,145
2019-07-14,27
2020-11-21,27
2019-03-22,62
2019-11-27,149
2021-08-30,159
2019-09-24,113
2019-02-14,57
2022-07-13,13
2022-02-19,146
2020-09-05,2
2022-07-10,198
2019-09-16,168
2021-05-23,2
2020-06-09,46
2022-11-20,144
2020-03-14,97
2019-01-23,98
2021-12-19,197
2019-02-09,18
2019-12-10,35
2022-05-31,98
2022-11-02,74
2019-04-23,176
2020-04-10,138
2019-04-26,60
2019-03-13,128
2022-07-05,38
2022-12-09,186
2022-07-19,78
2019-11-04,176
2020-04-17,188
2019-04-05,136
2021-03-03,129
2022-04-22,69
2020-07-10,195
2020-04-23,187
2022-12-14,54
2019-11-17,186
2021-08-28,157
2019-08-25,165
2019-03-22,188
2022-06-21,11
2022-01-04,99
2020-06-11,94
2019-06-28,110
2019-10-13,105
2020-08-22,154
2022-04-18,126
2022-01-11,42
2021-07-27,80
2021-02-14,147
2019-01-23,48
2021-05-31,176
2019-10-21,142
2020-03-10,135
2020-08-30,161
2019-09-29,112
2019-02-02,162
2020-04-04,100
2021-08-03,77
2020-01-06,51
2019-09-27,5
2021-08-03,55
2019-01-24,82
2022-11-02,11
2020-03-27,17
2021-03-31,192
2022-01-16,180
2019-08-09,103
2019-07-24,161
2021-09-27,55
2021-03-01,107
2021-03-07,86
2021-03-05,26
2021-11-02,170
2020-04-02,46
2022-03-20,189
2022-10-30,146
2022-08-31,151
2021-04-10,133
2022-01-07,168
2021-05-09,127
2021-01-07,93
2019-10-09,183
2019-11-30,48
2020-04-04,12
2021-07-23,15
2020-04-05,124
2022-01-09,174
2021-12-17,10
2019-12-13,4
2020-12-15,159
2021-09-13,171
2022-05-10,90
2020-03-05,21
2021-01-26,75
2020-05-31,66
2019-02-22,109
2020-06-29,146
2019-08-31,74
2022-11-14,191
2019-01-27,139
2021-12-03,33
2022-10-02,62
2021-12-11,138
2022-06-19,68
2022-06-30,21
2019-04-01,85
2020-03-22,199
2022-01-12,138
2020-11-05,89
2022-07-16,88
2020-02-06,143
2020-04-17,10
2020-07-27,96
2019-08-24,20
2022-08-19,153
2021-02-06,84
2020-10-18,120
2021-02-06,113
2020-10-05,167
2021-05-30,199
2020-04-30,105
2020-07-22,98
2019-12-09,56
2020-04-28,23
2021-08-02,86
2020-08-27,116
2020-01-15,29
2019-08-15,200
2020-03-15,24
2021-11-02,120
2022-06-15,173
2021-06-17,6
2022-09-21,162
2022-09-29,140
2020-01-24,26
2022-03-12,147
2022-02-20,67
2019-04-17,117
2022-08-28,169
2019-10-27,52
2022-02-12,25
2022-01-31,130
2019-10-28,99
2022-11-22,22
2019-03-12,77
2019-08-13,26
2022-05-22,93
2022-10-10,41
2019-10-17,182
2020-12-19,129
2020-01-30,146
2019-11-04,102
2021-10-06,76
2020-06-14,167
2021-07-02,139
2019-08-29,115
2019-08-28,172
2022-09-11,8
2020-08-30,18
2020-02-14,49
2021-11-26,85
2020-05-11,132
2021-02-19,100
2022-03-07,196
2022-10-18,172
2020-02-27,134
2019-05-12,57
2022-07-28,33
2021-08-20,42
2019-09-22,147
2021-07-20,47
2019-03-31,147
2019-05-20,18
2022-10-17,18
2020-02-07,161
2022-06-16,38
2022-09-21,104
2020-07-25,175
2022-09-02,130
2020-04-29,151
2019-07-01,30
2021-10-05,117
2019-01-20,156
2022-11-03,124
2021-04-07,150
2022-11-26,116
2021-03-04,68
2022-08-18,62
2020-12-23,148
2021-11-28,84
2020-11-30,174
2019-01-13,42
2020-11-14,88
2022-07-03,1
2021-10-25,186
2021-01-10,173
2020-06-14,110
2022-02-25,67
2022-01-22,26
2021-10-01,131
2022-10-14,63
2022-04-30,25
2020-01-11,143
2020-09-06,120
2020-09-27,120
2019-12-02,32
2022-04-14,22
2022-12-31,74
2019-10-10,51
2019-02-27,114
2021-12-13,107
2022-12-15,98
2021-04-14,174
2021-09-27,134
2020-06-04,46
2021-10-19,50
2022-06-04,172
2020-02-28,149
2022-08-13,78
2019-09-12,48
2019-09-14,36
2019-03-31,54
2022-08-05,120
2022-11-04,116
2021-09-30,144
2019-08-16,50
2020-05-11,74
2021-11-15,11
2020-06-26,83
2021-07-16,163
2022-06-28,172
2019-04-20,160
2021-10-13,163
2021-12-18,174
2022-02-01,48
2019-12-31,45
2019-05-22,176
2022-08-14,90
2021-02-21,34
2019-08-22,143
2019-08-15,197
2019-03-30,71
2022-02-12,37
2020-10-08,115
2022-01-12,168
2019-10-17,55
2021-11-23,44
2019-12-04,7
2020-04-24,50
2022-09-11,156
2021-04-26,55
2021-10-09,87
2022-05-18,126
2022-12-07,104
2021-08-12,104
2022-02-28,18
2021-05-05,1
2022-10-01,118
2019-06-04,198
2021-01-14,27
2021-09-20,128
2020-04-09,25
2020-02-07,42
2020-04-01,25
2020-03-21,22
2021-10-20,69
2020-04-16,28
2020-01-29,183
2019-04-15,72
2019-07-27,115
2019-05-19,139
2021-10-20,179
2022-10-08,69
2020-11-30,58
2022-07-25,92
2021-09-02,163
2022-08-13,53
2021-04-03,49
2019-04-04,158
2020-07-23,183
2021-03-29,61
2020-12-28,108
2020-08-18,103
2020-09-24,159
2021-05-29,180
2021-06-14,53
2020-10-08,123
2020-12-17,182
2020-01-17,135
2022-03-09,8
2021-09-27,137
2019-02-14,123
2019-07-27,190
2019-04-23,128
2022-09-17,91
2020-08-03,140
2021-12-08,27
2022-06-14,4
2022-05-13,197
2020-02-10,193
2021-03-17,135
2022-02-08,162
2020-12-28,140
2020-09-24,76
2022-06-14,128
2022-11-12,164
2022-11-14,111
2022-04-14,25
2019-07-26,87
2022-11-28,16
2019-03-12,198
2020-12-07,176
2020-03-30,100
2021-07-01,177
2020-12-08,45
2020-01-10,59
2020-05-15,38
2021-11-08,75
2021-12-10,165
2022-01-25,111
2022-02-11,55
2019-09-26,36
2019-09-16,171
2022-08-21,121
2022-05-27,159
2021-01-21,16
2020-02-21,87
2021-10-26,87
2019-12-19,54
2020-04-11,162
2019-09-06,109
2020-02-06,145
2019-02-07,4
2022-05-04,31
2022-10-14,93
2020-03-25,68
2019-09-18,29
2022-05-30,74
2019-03-09,169
2019-06-20,184
2022-11-30,53
2019-02-10,117
2021-04-21,127
2020-04-16,42
2020-07-21,154
2019-03-14,100
2021-11-25,43
2022-09-28,43
2022-04-14,170
2021-10-09,39
2020-09-03,51
2021-06-16,197
2019-07-15,109
2022-10-25,95
2021-09-10,194
2022-09-09,74
2022-06-08,19
2019-05-17,143
2020-08-14,137
2021-04-24,133
2021-05-01,2
2019-07-30,29
2021-09-15,160
2019-11-15,117
2019-07-15,102
2020-05-11,57
2022-10-18,56
2022-11-24,165
2019-06-03,142
2021-04-27,40
2019-01-03,135
2021-01-16,96
2019-07-13,97
2021-03-22,158
2020-08-21,133
2019-09-26,151
2019-07-05,19
2022-09-08,197
2020-04-02,13
2019-06-09,121
2020-07-11,198
2019-06-09,168
2021-08-23,148
2020-05-26,163
2019-12-26,191
2022-11-09,73
2020-01-08,22
2020-05-21,98
2022-04-09,19
2022-03-09,73
2020-10-25,93
2020-10-20,79
2020-12-23,191
2020-01-04,63
2020-08-29,59
2022-11-07,28
2021-02-21,163
2021-10-28,170
2021-11-05,132
2020-12-14,35
2019-10-29,92
2019-02-24,136
2021-02-15,99
2021-11-27,124
2020-12-24,179
2020-06-24,97
2019-04-30,156
2022-01-05,173
2022-10-06,34
2020-05-19,3
2021-11-14,64
2020-06-18,89
2022-01-15,166
2022-11-01,9
2021-09-19,89
2022-06-20,4
2021-11-26,149
2022-03-31,195
2020-06-12,145
2019-03-05,40
2022-07-30,142
2021-05-28,145
2022-01-16,140
2020-06-26,105
2021-03-11,59
2020-01-24,36
2019-07-27,47
2021-02-07,170
2022-07-04,116
2020-10-06,25
2021-10-28,195
2022-06-05,143
2022-10-30,200
2021-07-29,74
2021-06-11,87
2019-09-12,96
2022-06-30,168
2022-03-11,182
2022-12-02,154
2019-12-14,106
2022-04-30,168
2020-06-16,162
2020-01-22,34
2020-11-13,99
2020-05-07,88
2021-08-08,130
2021-08-04,101
2022-05-22,150
2022-01-30,186
2021-06-14,62
2020-08-06,190
2022-03-27,88
2022-06-26,16
2019-04-18,2
2020-02-14,134
2020-05-07,193
2022-03-06,27
2022-12-22,123
2021-07-17,37
2019-04-10,105
2020-04-10,42
2022-01-14,184
2019-02-18,69
2021-02-17,88
2019-03-19,196
2020-04-23,109
2020-01-11,118
2020-04-01,150
2020-08-03,184
2022-01-29,22
2019-03-10,42
2022-08-21,195
2019-10-26,37
2022-03-03,173
2019-01-09,94
2021-08-21,87
2019-01-04,48
2019-11-30,116
2022-08-22,153
2019-09-29,71
2019-07-13,104
2019-02-20,99
2022-04-15,113
2020-10-26,68
2019-12-11,200
2020-05-21,133
2020-02-26,145
2021-09-28,91
2019-12-28,141
2019-07-15,11
2019-10-08,195
2021-05-27,153
2021-12-19,43
2019-05-24,19
2021-02-10,192
2020-05-29,45
2022-08-19,3
2022-09-15,173
2022-03-16,197
2020-05-05,107
2020-11-02,39
2019-10-27,20
2019-10-01,179
2020-12-30,175
2022-10-15,74
2021-04-27,18
2020-11-19,37
2021-12-02,167
2020-05-01,179
2019-05-15,73
2021-04-18,38
2019-05-28,189
2020-08-17,129
2022-12-21,78
2022-03-18,153
2022-03-09,181
2021-05-11,7
2022-10-10,114
2020-09-15,51
2022-06-15,147
2021-04-03,143
2022-04-27,177
2021-08-14,7
2019-02-01,153
2021-04-09,152
2019-03-04,26
2020-05-23,46
2019-10-03,40
2021-05-09,111
2022-10-31,104
2020-11-02,150
2020-12-11,22
2020-02-14,195
2022-11-02,189
2021-02-26,74
2022-03-27,103
2021-09-23,100
2020-08-31,178
2022-08-26,92
2020-08-07,175
2019-07-06,117
2020-05-21,143
2019-11-04,64
2021-07-28,66
2021-03-20,167
2019-07-25,152
2020-07-19,110
2021-11-20,140
2021-11-20,61
2021-09-04,103
2019-07-01,32
2019-03-07,28
2021-10-13,2
2020-08-04,91
2022-06-17,164
2020-08-15,53
2021-10-14,192
2021-10-16,200
2019-01-27,134
2019-03-12,130
2019-01-17,18
2022-09-07,21
2022-03-06,54
2019-04-27,53
2022-03-24,177
2019-08-05,108
2021-08-23,93
2020-08-09,85
2021-07-15,135
2022-05-04,16
2019-03-09,145
2021-04-19,52
2021-12-21,185
2022-06-09,50
2021-02-04,67
2019-04-09,50
2019-08-15,140
2019-10-20,154
2020-09-24,63
2019-07-09,99
2020-11-05,147
2022-03-16,68
2019-02-16,21
2022-05-06,59
2020-04-24,71
2020-11-15,164
2021-04-06,49
2021-02-14,120
2022-01-21,103
2019-11-07,34
2020-12-10,23
2022-12-23,143
2021-01-09,197
2022-11-17,75
2020-04-01,189
2022-09-10,181
2022-08-22,68
2020-12-20,43
2020-05-12,183
2022-11-03,181
2020-08-21,166
2020-11-25,47
2020-05-03,6
2020-09-26,117
2021-09-20,161
2020-07-30,11
2021-02-14,91
2019-09-10,65
2019-05-09,161
2022-06-29,4
2021-05-12,83
2020-01-03,107
2022-01-03,99
2019-07-09,70
2022-02-24,189
2022-04-15,125
2021-10-15,81
2021-06-09,35
2020-11-22,164
2021-02-01,159
2019-02-21,176
2022-11-22,162
2021-08-16,72
2021-11-09,193
2021-06-16,179
2020-02-29,48
2021-02-09,95
2019-02-25,55
2019-10-29,195
2022-10-23,101
2020-04-19,70
2021-10-06,88
2021-06-09,20
2020-11-09,152
2020-12-25,127
2021-07-20,173
2020-09-28,169
2019-09-10,76
2022-09-05,63
2021-06-29,43
2019-03-01,65
2022-11-25,77
2019-12-27,152
2022-02-05,186
2020-10-28,200
2019-02-13,101
2019-05-21,177
2021-12-23,195
2021-04-24,16
2020-04-01,89
2021-08-07,36
2022-09-19,125
2019-01-29,28
2021-12-06,158
2020-09-21,176
2022-09-18,16
2020-05-24,143
2021-11-18,178
2020-03-19,20
2021-02-02,188
2019-01-23,161
2020-05-05,133
2022-06-20,168
2021-06-11,113
2022-09-25,197
2020-12-15,61
2021-08-08,55
2019-11-06,97
2021-09-26,72
2021-01-28,130
2020-02-24,144
2022-02-20,159
2022-01-16,38
2022-01-28,29
2022-02-01,141
2021-08-03,93
2020-08-29,136
2020-03-25,136
2021-08-01,155
2021-06-13,41
2022-04-17,54
2020-09-21,93
2020-08-11,156
2021-07-13,173
2022-06-06,103
2019-06-21,54
2022-06-05,189
2021-04-08,48
2020-02-27,92
2021-10-10,67
2020-05-20,114
2020-08-03,169
2022-09-01,190
2020-11-15,29
2021-12-30,191
2021-03-27,47
2022-09-15,45
2022-02-01,2
2020-12-07,173
2019-09-23,139
2021-10-01,166
2022-01-20,19
2020-11-16,92
2019-07-21,17
2022-08-30,107
2020-02-16,199
2019-10-05,5
2021-04-18,99
2021-05-14,3
2021-03-30,79
2021-02-20,59
2021-11-30,78
2019-01-06,33
2019-02-03,32
2020-04-05,122
2019-05-27,87
2020-12-22,175
2021-01-19,123
2022-04-24,151
2022-03-11,111
2019-11-02,87
2020-12-08,134
2022-09-23,154
2021-03-02,184
2022-12-05,142
2020-05-25,26
2021-07-08,3
2021-07-06,73
2020-09-24,71
2020-09-16,137
2019-07-12,71
2020-12-04,145
2021-09-30,38
2019-08-20,157
2019-12-10,18
2020-06-20,18
2021-03-06,92
2019-04-05,104
2019-08-28,19
2020-12-01,101
2021-10-24,58
2019-01-22,103
2019-06-03,80
2019-08-26,54
2021-04-14,180
2021-09-19,76
2019-10-27,146
2021-11-15,61
2019-05-12,27
2020-12-15,25
2021-01-13,102
2022-01-13,46
2020-07-26,70
2022-04-22,173
2022-12-14,151
2019-11-05,24
2022-04-09,77
2021-05-02,73
2021-01-31,126
2021-06-05,31
2021-02-27,150
2021-09-21,160
2020-08-03,109
2021-05-12,181
2019-08-11,47
2021-02-09,92
2019-03-20,54
2022-08-08,11
2022-06-09,39
2022-02-24,182
2021-12-15,81
2019-02-22,184
2021-08-12,187
2021-04-19,175
2020-03-16,200
2020-07-04,53
2019-02-03,115
2022-08-19,144
2019-08-14,161
2019-01-06,182
2020-09-12,183
2022-06-10,111
2022-02-02,75
2021-04-26,6
2022-04-23,198
2022-08-29,80
2022-07-13,200
2019-05-04,68
2022-12-13,117
2021-11-20,40
2019-06-21,87
2022-03-01,6
2021-10-20,96
2021-06-15,166
2021-02-07,41
2021-06-05,167
2020-02-22,81
2021-09-29,106
2020-01-16,108
2021-07-17,186
2020-06-28,69
2019-10-25,55
2021-02-11,99
2021-03-16,7
2021-01-04,67
2021-06-02,150
2022-08-28,37
2020-04-03,193
2021-05-29,134
2021-11-17,162
2019-09-10,148
2020-07-17,187
2019-01-02,21
2019-04-04,40
2022-06-03,82
2022-04-17,25
2020-01-06,195
2021-02-03,111
2022-01-09,131
2019-12-13,119
2020-10-15,38
2022-08-15,75
2022-01-25,119
2022-08-28,178
2020-07-06,119
2022-05-07,116
2020-08-05,154
2021-05-26,46
2022-05-15,161
2021-08-11,64
2022-07-21,136
2021-05-25,18
2019-06-17,67
2019-08-24,112
2019-07-06,73
2022-11-04,108
2020-02-10,60
2021-06-29,50
2020-12-05,168
2021-03-29,160
2022-03-12,12
2020-04-06,24
2020-11-19,44
2021-11-28,6
2021-02-25,113
2021-07-15,124
2020-05-15,184
2019-10-19,65
2022-02-03,40
2020-04-18,60
2019-04-17,9
2019-11-05,129
2020-11-09,37
2019-06-13,41
2021-07-02,123
2020-02-10,200
2019-10-16,147
2019-06-27,184
2020-02-21,3
2021-06-19,71
2019-11-23,78
2022-01-27,77
2021-01-29,181
2019-06-17,93
2020-02-01,166
2021-11-18,58
2019-10-29,180
2019-06-07,131
2021-05-23,187
2022-06-24,3
2021-09-09,86
2020-04-10,9
2020-08-09,172
2022-09-25,59
2020-08-26,33
2019-03-14,116
2019-06-23,20
2020-03-07,49
2020-09-28,75
2022-02-08,9
2022-12-19,105
2019-02-07,22
2022-12-06,121
2020-04-30,87
2020-06-28,116
2020-09-22,154
2020-05-09,145
2020-10-17,91
2019-09-04,196
2020-06-13,114
2019-10-12,120
2020-04-14,147
2020-09-24,33
2020-08-23,81
2022-09-11,162
2021-12-29,191
2022-01-12,33
2020-06-23,142
2019-03-11,50
2022-10-06,51
2020-12-23,190
2019-06-28,127
2021-02-24,132
2020-09-29,11
2019-01-18,7
2019-04-19,13
2020-10-10,176
2022-05-25,169
2020-05-12,47
2019-01-24,96
2021-02-07,77
2020-09-12,146
2021-09-23,94
2021-10-17,169
2022-04-19,55
2019-09-07,26
2022-11-06,180
2019-10-31,16
2019-01-08,172
2021-11-30,143
2022-04-26,128
2021-04-26,2
2020-07-18,141
2020-09-18,39
2020-01-03,105
2021-01-20,178
2020-04-26,186
2021-01-17,115
2022-04-10,20
2021-03-18,98
2021-10-25,192
2022-11-28,39
2019-12-25,55
2021-09-30,39
2019-05-26,107
2019-11-05,158
2022-02-17,12
2019-12-22,48
2022-06-20,140
2022-03-04,55
2020-03-24,169
2019-03-20,65
2022-09-26,193
2020-05-09,108
2019-11-19,57
2022-02-18,38
2021-08-25,11
2020-08-27,128
2020-06-03,79
2020-05-20,176
2021-06-10,188
2021-10-12,195
2020-07-18,183
2021-06-12,148
2022-12-15,27
2020-08-24,150
2019-03-04,52
2021-09-25,5
2020-10-03,35
2022-08-05,60
2019-09-17,166
2022-10-18,87
2019-06-24,27
2019-01-21,69
2019-12-06,187
2020-03-28,148
2021-11-20,183
2022-10-15,92
2022-10-08,71
2020-12-20,24
2020-06-07,177
2020-07-14,78
2022-09-19,121
2022-03-25,145
2019-05-05,127
2022-09-30,172
2021-07-18,182
2019-04-12,188
2020-11-19,185
2022-09-30,80
2021-01-11,112
2020-09-20,47
2019-09-09,183
2019-07-25,129
2021-07-02,129
2019-01-13,196
2019-04-14,39
2021-04-08,184
2022-05-25,79
2022-09-02,28
2019-03-15,108
2021-12-25,192
2022-10-06,69
2022-02-10,135
2021-10-13,85
2022-02-03,120
2021-08-10,126
2020-09-17,28
2021-12-24,85
2020-06-04,62
2021-05-27,74
2020-09-21,28
2019-10-14,48
2021-02-13,193
2021-03-17,87
2019-01-27,90
2022-12-07,69
2021-04-15,45
2022-09-23,168
2019-09-29,182
2021-11-19,49
2020-02-03,27
2021-11-14,56
2022-02-02,194
2021-03-19,123
2020-02-09,102
2022-05-18,28
2022-05-01,45
2020-03-23,129
2020-06-28,50
2022-08-23,158
2022-10-30,108
2020-09-02,162
2022-08-06,7
2022-01-18,128
2021-06-12,3
2022-06-13,185
2022-01-15,72
2019-01-10,103
2022-09-01,96
2022-01-21,134
2019-03-20,8
2022-11-11,8
2019-01-07,99
2020-04-24,73
2020-07-24,120
2021-09-19,36
2019-05-02,104
2021-08-02,5
2022-03-19,104
2021-05-26,85
2020-03-16,107
2021-03-08,60
2022-06-12,133
2022-07-28,170
2021-04-04,110
2020-03-07,40
2022-04-23,155
2021-01-26,43
2019-02-23,105
2022-11-28,161
2019-10-30,2
2021-11-05,4
2022-06-16,55
2019-03-31,193
2022-12-21,123
2019-08-23,51
2021-03-20,115
2022-10-07,198
2019-06-18,132
2022-10-17,156
2022-05-03,156
2019-05-30,131
2022-04-09,6
2022-12-26,49
2021-08-20,85
2022-11-30,79
2021-02-28,34
2022-10-12,117
2021-04-01,128
2022-12-10,169
2021-07-22,153
2019-06-23,133
2019-03-09,31
2021-12-30,40
2019-07-15,186
2019-01-26,80
2020-06-07,120
2021-01-16,111
2021-12-08,171
2020-06-17,127
2022-02-26,35
2022-02-26,55
2020-06-04,135
2019-03-12,169
2021-05-09,104
2019-03-17,106
2019-12-21,31
2022-05-14,55
2019-07-20,126
2022-08-31,8
2020-10-29,162
2021-04-18,50
2022-02-18,44
2021-09-13,40
2022-01-16,158
2022-02-24,133
2020-09-16,178
2020-10-23,79
2022-08-19,109
2019-02-21,166
2019-03-26,78
2019-05-13,182
2020-05-05,154
2022-01-22,54
2022-01-30,163
2022-12-30,120
2019-12-22,10
2019-05-17,116
2022-10-16,188
2021-04-10,62
2019-12-27,140
2020-02-04,68
2022-02-09,39
2022-04-07,70
2022-02-04,112
2021-07-08,94
2019-03-18,192
2020-09-09,50
2020-11-17,29
2021-08-24,11
2022-11-16,31
2019-10-18,147
2020-08-19,91
2022-09-05,58
2019-08-04,151
2021-07-05,80
2022-10-02,38
2019-09-11,172
2019-03-04,79
2021-02-24,151
2020-06-19,167
2022-06-26,186
2021-01-29,14
2021-05-17,104
2022-07-22,24
2020-03-12,165
2019-07-13,66
2021-03-22,140
2022-08-03,196
2019-09-05,184
2022-02-15,4
2019-11-06,15
2020-10-04,183
2020-06-27,194
2020-04-10,42
2019-12-25,96
2020-07-23,85
2019-02-18,96
2019-03-12,96
2020-04-13,200
2019-09-03,171
2022-03-06,176
2020-04-08,147
2022-08-18,109
2020-11-30,188
2021-08-27,163
2020-03-22,125
2021-03-25,108
2019-12-26,82
2021-10-15,169
2020-09-19,50
2020-08-02,76
2020-10-29,64
2019-08-23,82
2020-08-10,23
2021-12-16,74
2020-07-02,76
2020-11-01,99
2022-07-07,194
2021-09-28,116
2021-03-08,193
2019-01-01,83
2019-01-04,38
2020-11-15,22
2022-06-14,33
2022-10-10,95
2019-08-15,77
2020-03-10,148
2020-07-20,22
2020-04-30,12
2020-06-07,4
2020-01-28,19
2021-07-07,181
2021-04-10,65
2020-05-23,155
2022-11-01,23
2019-01-08,185
2019-05-28,6
2020-06-15,1
2021-02-13,111
2020-03-31,139
2020-08-24,122
2022-05-31,145
2021-06-30,110
2019-03-03,74
2021-12-02,157
2020-01-04,51
2021-02-01,2
2019-10-16,178
2022-02-13,35
2021-03-23,175
2020-11-30,181
2021-04-28,152
2019-07-05,30
2021-01-28,200
2020-01-25,148
2019-07-19,27
2021-09-15,156
2019-09-09,178
2019-01-04,165
2019-03-09,110
2021-02-13,145
2019-04-22,142
2022-07-14,199
2020-10-05,157
2022-07-13,69
2019-04-07,90
2019-09-06,86
2022-02-08,86
2020-09-25,162
2021-08-31,126
2021-08-11,116
2020-05-15,57
2022-02-18,89
2020-06-16,94
2020-01-27,67
2020-11-08,33
2019-05-15,20
2022-10-30,76
2020-10-16,38
2021-06-13,37
2022-06-14,179
2022-08-19,61
2021-05-04,28
2019-03-07,5
2019-09-12,182
2019-08-23,86
2021-01-18,120
2020-12-12,5
2021-06-05,157
2020-06-06,66
2020-05-05,15
2022-10-01,12
2021-03-05,184
2022-10-25,115
2019-07-19,7
2022-06-23,73
2020-08-09,156
2022-07-21,62
2021-03-08,144
2021-01-03,50
2020-02-13,162
2019-05-22,138
2020-01-09,119
2022-07-06,147
2019-01-22,186
2022-11-13,62
2021-04-24,110
2019-11-23,73
2021-08-05,159
2019-10-09,127
2019-06-07,88
2022-07-18,3
2020-11-09,200
2021-11-08,159
2021-10-17,195
2020-12-01,26
2021-08-19,96
2022-06-07,127
2019-02-19,90
2019-07-20,113
2021-02-20,127
2020-04-30,86
2021-05-15,190
2022-06-24,48
2020-01-05,115
2020-09-10,68
2022-08-31,151
2021-03-31,152
2021-05-02,135
2021-01-14,17
2022-01-13,167
2021-10-10,188
2022-03-11,50
2019-06-09,178
2021-12-10,110
2022-01-19,117
2022-11-29,181
2021-08-31,179
2021-12-19,96
2022-12-13,156
2021-03-19,53
2020-12-12,164
2020-10-03,172
2019-11-17,146
2022-09-25,41
2021-03-03,151
2021-04-05,122
2020-05-26,89
2022-04-25,61
2021-04-16,21
2021-03-31,162
2021-11-29,125
2022-08-30,15
2021-01-29,190
2019-09-02,186
2021-06-26,139
2021-03-25,30
2021-02-21,72
2019-04-12,124
2022-03-24,85
2021-10-26,191
2021-08-17,122
2022-06-16,94
2022-10-09,153
2021-09-30,10
2019-01-21,137
2019-03-11,182
2020-04-07,198
2020-09-13,2
2019-12-14,156
2020-02-02,39
2020-04-21,122
2021-12-22,89
2021-06-08,132
2019-06-12,39
2020-07-13,70
2022-01-19,180
2022-02-09,91
2022-01-26,117
2019-07-23,167
2019-11-15,65
2020-04-21,20
2019-11-25,143
2022-03-31,111
2019-07-30,87
2020-05-30,191
2020-11-01,118
